Time (TU),X (LU),Y (LU),Z (LU),VX (LU/TU),VY (LU/TU),VZ (LU/TU)
0.7500652907051008,0.9874008410126331,0.00014055477082003024,0.008098692526118789,0.0011238575932617915,1.7027877712956128,-0.015217496605649864
0.75011562283866,0.9874009148205267,0.0002262548339228468,0.008097693145981343,0.0018089290590082787,1.7025775632775744,-0.02449319331887885
0.7501660568466375,0.9874010233553965,0.00031211526544792727,0.008096223586253946,0.0024950364575556747,1.7022685464421823,-0.03378227752921159
0.7502165979378381,0.9874011668224455,0.00039813987272427614,0.008094281107102438,0.0031821153047999697,1.7018602454916965,-0.0430836296978971
0.7502672510060513,0.9874013454334063,0.00048433186597996987,0.008091862893092095,0.0038700953948351273,1.7013522025475065,-0.052396050357878386
0.7503180213199747,0.9874015594085281,0.000570695030097507,0.008088966026543944,0.004558910167235131,1.7007439721291058,-0.06171838694761653
0.7503689142558296,0.9874018089763861,0.0006572332664810167,0.008085587490401534,0.00524849304892367,1.70003512234865,-0.07104948429356538
0.7504199348287923,0.9874020943713872,0.0007439497938306566,0.008081724202281882,0.005938771098376493,1.699225242645526,-0.08038809864215321
0.7504710885285113,0.9874024158379759,0.0008308485660967816,0.008077372957849587,0.006629676313727383,1.6983139325036491,-0.08973305070130652
0.7505223805901597,0.9874027736268447,0.0009179330305737196,0.008072530482440759,0.00732113575392105,1.6973008128773341,-0.09908309201200136
0.7505738163918083,0.9874031679971412,0.0010052068006339775,0.008067193401509416,0.008013076908056103,1.6961855205979228,-0.10843697762828797
0.7506254013254857,0.9874035992157388,0.0010926734339083606,0.008061358250856892,0.008705425945365929,1.6949677111218873,-0.11779344248488384
0.7506771408863929,0.9874040675580169,0.0011803365807882594,0.008055021466437566,0.009398108906167383,1.6936470570110316,-0.1271512175346387
0.7507290405578227,0.9874045733069452,0.0012681997864790627,0.008048179397124749,0.010091050151301895,1.6922232512065172,-0.1365090088392754
0.750781105876583,0.9874051167536319,0.0013562665991757265,0.008040828297690554,0.010784173237655036,1.690696006171224,-0.14586550945414925
0.7508333423346801,0.9874056981962591,0.0014445404011034278,0.008032964343611742,0.011477399611028014,1.6890650575673583,-0.15521938184549303
0.7508857555452136,0.9874063179418202,0.0015330246863646084,0.00802458360799473,0.01217065081557192,1.6873301600631132,-0.16456928777799879
0.7509383509927519,0.9874069763031966,0.0016217226367329198,0.00801568210154194,0.012863845194005059,1.6854910962010883,-0.17391384387608386
0.7509911344964291,0.9874076736048537,0.0017106379001310418,0.008006255695988104,0.013556904002532219,1.6835476611607174,-0.1832517041404747
0.7510441114622857,0.9874084101732042,0.0017997733277984233,0.007996300254848156,0.01424974158402015,1.6814996903182673,-0.19258142759398186
0.7510972876590777,0.9874091863466231,0.0018891322790932658,0.007985811498508414,0.014942275580711265,1.6793470319754629,-0.20190161599695766
0.7511506686415665,0.987410002467535,0.0019787176482112577,0.007974785111667751,0.015634419396857835,1.677089570022352,-0.21121081242656164
0.7512042602214347,0.9874108588892048,0.002068532653071492,0.007963216652076837,0.01632608835125959,1.6747272057406575,-0.22050758418464114
0.751258068065865,0.9874117559696338,0.0021585801588731757,0.007951101633537943,0.017017194485581342,1.672259875326043,-0.22979045306649337
0.7513120978385436,0.9874126940733903,0.0022488629132041142,0.007938435501685128,0.017707648439594145,1.6696875453782696,-0.23905792074337576
0.7513663552105445,0.9874136735716267,0.0023393835622883136,0.0079252136342875,0.01839735962802849,1.6670102134100104,-0.24830847128208455
0.7514208458025567,0.987414694840827,0.0024301445528832322,0.007911431358700441,0.01908623555114132,1.6642279117905951,-0.2575405620593599
0.7514755753876018,0.9874157582664623,0.002521148468022451,0.007897083903092595,0.01977418439895516,1.6613406982951282,-0.26675265881921156
0.7515305495978256,0.9874168642373315,0.0026123975368746244,0.007882166473389922,0.020461111390983784,1.6583486719957778,-0.27594318678609864
0.7515857741916159,0.9874180131505377,0.002703894077388132,0.007866674186705684,0.021146922188072636,1.6552519601823243,-0.28511057653521893
0.751641254644467,0.9874192054027972,0.002795639816924071,0.007850602189116263,0.02183151786681865,1.6520507421823158,-0.2942531970021096
0.7516969966698881,0.9874204414010049,0.0028876367543121083,0.007833945513773168,0.02251480145788175,1.648745221205824,-0.30336944309762665
0.7517530058017798,0.9874217215531628,0.002979886467599241,0.007816699203797335,0.02319667284632108,1.6453356490282691,-0.31245766778951856
0.7518092876806611,0.9874230462743999,0.003072390585934735,0.007798858231720566,0.02387703236309704,1.6418223100984137,-0.3215162302651325
0.7518658478469137,0.9874244159820557,0.0031651504480269244,0.007780417566337698,0.02455577833879316,1.6382055348362778,-0.3305434635496294
0.7519226917921135,0.9874258310964288,0.003258167187000346,0.007761372163175275,0.02523280783234075,1.634485697685869,-0.33953768450689964
0.7519798250107569,0.9874272920417455,0.003351441814987658,0.007741716952046968,0.025908017341888252,1.6306632146030822,-0.34849720355793407
0.7520372528680883,0.9874287992424478,0.0034449750075377784,0.007721446887570591,0.026581301343250534,1.626738552726636,-0.35742030557450555
0.7520949807973837,0.9874303531279254,0.003538767425941593,0.007700556886073728,0.0272525547228352,1.6227122178913123,-0.36630528245110017
0.752153014095194,0.9874319541268185,0.003632819384247803,0.007679041902796167,0.027921670484109047,1.6185847692797313,-0.37515040300973723
0.7522113581006432,0.9874336026714761,0.0037271311414891427,0.007656896872500112,0.028588541948628792,1.614356807591523,-0.3839539424546774
0.7522700179579163,0.9874352991909409,0.0038217025184982584,0.007634116804262067,0.02925306015217986,1.6100289927094118,-0.3927141483111819
0.7523289989100679,0.987437044118884,0.003916533374175834,0.007610696675423248,0.029915117326489302,1.605602022906107,-0.4014292867261794
0.7523883061137995,0.9874388378880631,0.004011623307218802,0.007586631506566852,0.030574604899369758,1.6010766485630206,-0.4100976163910639
0.7524479445410005,0.9874406809267571,0.004106971501471353,0.007561916409800275,0.031231412564044825,1.5964536804194307,-0.4187173767359906
0.7525079191905623,0.9874425736647128,0.004202577068174354,0.0075365465094417525,0.03188543078249638,1.591733973795548,-0.4272868212246341
0.7525682349761034,0.9874445165293827,0.004298438868172705,0.007510516992951391,0.0325365496725758,1.5869184372702108,-0.43580420308844303
0.7526288967828575,0.9874465099473416,0.004394555605115052,0.007483823092396023,0.03318465976803971,1.5820080282472482,-0.4442677856591125
0.7526899093699533,0.9874485543406983,0.004490925673355726,0.00745646013292035,0.03382965111605562,1.577003760802219,-0.4526758309640698
0.7527512774798769,0.9874506501302776,0.004587547334658967,0.007428423490526248,0.03447141459682888,1.5719066967219517,-0.46102661735561373
0.752813005743592,0.9874527977320557,0.004684418571623334,0.0073997086401436036,0.03510984106735933,1.566717953029707,-0.4693184287377143
0.7528750987855287,0.9874549975603842,0.00478153725631147,0.007370311112863908,0.035744822603190486,1.5614386928759534,-0.47754957110591967
0.752937561100334,0.9874572500233176,0.0048789009605837855,0.007340226558718209,0.036376251372598374,1.5560701354388926,-0.48571835831792204
0.7530003971516216,0.9874595555256969,0.00497650711479821,0.0073094507057407335,0.037004020801779565,1.550613547016503,-0.4938231276038064
0.7530636113415486,0.9874619144677538,0.005074352963895166,0.00727797937889217,0.03762802540153716,1.5450702428589487,-0.5018622376817935
0.7531272080212452,0.9874643272451719,0.005172435587514531,0.007245808499494981,0.03824816100987426,1.5394415854250305,-0.5098340722564034
0.753191191448786,0.9874667942471552,0.005270751839448479,0.007212934111181555,0.038864324523051504,1.533728987189742,-0.5177370369355877
0.7532555658891443,0.9874693158599576,0.0053692985056226685,0.007179352333049401,0.03947641499631694,1.527933900704963,-0.5255695737155298
0.7533203354693023,0.9874718924609724,0.0054680720860581025,0.007145059438547791,0.04008433238556475,1.5220578304290069,-0.5333301451992991
