Time (TU),X (LU),Y (LU),Z (LU),VX (LU/TU),VY (LU/TU),VZ (LU/TU)
0.7134663181048315,0.9584607564076908,0.24068909903559135,4.3088076929976585e-26,0.34475120575202906,0.059563367675639065,-7.369570243237764e-25
0.7206184287789202,0.9609300685306514,0.2410922936337703,3.7815336538584107e-26,0.3457524444716474,0.053184722003037845,-7.374881833842577e-25
0.7277837863876936,0.9634109367917738,0.24145048094894034,3.2529277304271184e-26,0.3467000927667308,0.04679255506542728,-7.379487589406028e-25
0.7349615870438663,0.9659027206222173,0.24176336436559426,2.7230985364305245e-26,0.34759342410798855,0.04038816720966232,-7.383389746835189e-25
0.7421509804658054,0.9684047538971547,0.24203067000650033,2.1921583135624126e-26,0.3484317253655684,0.0339729045004587,-7.386590629622792e-25
0.7493510811754038,0.9709163490300463,0.2422521486804127,1.660222067662774e-26,0.3492143004039371,0.02754814850090767,-7.38909266446874e-25
0.7565609605414435,0.9734367944629009,0.24242757698699544,1.127408115318862e-26,0.3499404713251875,0.02111532309392018,-7.390898387487966e-25
0.7637796518288515,0.9759653567259892,0.24255675891046957,5.93837666739579e-27,0.35060958127741154,0.014675889649267379,-7.392010456494921e-25
0.7710061546012409,0.9785012823377456,0.2426395272019199,5.963445264478239e-28,0.35122099699789205,0.008231342721747447,-7.392431660463094e-25
0.7782394327600299,0.9810437975257956,0.24267574456658753,-4.7507518149696144e-27,0.3517741107067472,0.0017832113816142131,-7.392164927178058e-25
0.7854784201793407,0.9835921106594459,0.242665304876052,-1.0101627454031809e-26,0.3522683426061221,-0.004666946271451638,-7.391213330885446e-25
0.7927257957396533,0.9861467442195684,0.242608092232107,-1.5457766189023878e-26,0.35270335376163836,-0.0111209043017782,-7.389579070545486e-25
0.7999937639486977,0.9887115834383242,0.24250375846614747,-2.0827687026505982e-26,0.3530791654599205,-0.017588900009588793,-7.387259600532618e-25
0.8072815584345063,0.9912859395352149,0.2423519559809662,-2.6210315875715815e-26,0.35339487690708127,-0.024069600029352854,-7.384253528636398e-25
0.8145883755295477,0.9938690996779977,0.24215236218914324,-3.160454665382514e-26,0.3536496034272667,-0.03056162767714302,-7.380559533514591e-25
0.821913366132653,0.9964603244047521,0.24190468126091,-3.7009235703858307e-26,0.3538424784821328,-0.037063555996300034,-7.376176378383914e-25
0.8292556372441876,0.9990588485115337,0.2416086457631002,-4.242320340133962e-26,0.3539726562843091,-0.04357390947172146,-7.371102922336476e-25
0.8366142558173528,1.0016638828172353,0.24126401811560155,-4.784523750396408e-26,0.3540393143919603,-0.05009116784515516,-7.365338129154459e-25
0.8439882457632388,1.0042746135608716,0.24087059227559643,-5.327409148942425e-26,0.3540416561762578,-0.05661376391266708,-7.358881080639902e-25
0.8513765869946655,1.0068902025751347,0.2404281953985415,-5.870848444241677e-26,0.3539789134641672,-0.06314008320212097,-7.351730989935035e-25
0.8587782269449992,1.0095097919321614,0.23993668865339657,-6.414711014853566e-26,0.3538503490046532,-0.06966847471713508,-7.343887202034425e-25
0.8661920649785725,1.012132499047713,0.2393959696355045,-6.958862628643433e-26,0.3536552591937376,-0.07619723779638615,-7.335349220931528e-25
0.8736169647897717,1.014757421748876,0.2388059730554339,-7.503166424174113e-26,0.3533929765613894,-0.08272463375469367,-7.326116709858408e-25
